id,down_time,up_time,action_time,word_count,Inpu,Move,Nonp,Past,Remo,Repl
8ce43664,117007,1841191,378004,230,2022,0,127,0,619,0
8cf555a8,2900,1785240,498854,405,3152,0,98,0,813,0
8cfa9f8a,9826,1839926,339397,506,3173,0,79,0,146,0
8cfca527,35854,1736546,335386,479,3206,0,96,0,249,4
8d1268dc,27646,1733854,354145,411,2734,0,563,0,341,1
8d14d8fa,48087,1787639,171361,290,1770,0,79,0,165,0
8d3b6795,37976,1799939,325664,463,2998,0,134,0,73,5
8d903f39,14291,1751161,321655,631,4075,0,456,0,306,9
8daafc96,64895,1774001,276101,302,2266,0,84,0,372,3
8db72601,2112,1796314,604677,701,4598,0,2648,0,692,0
8dffc9eb,1891,1712231,156816,229,1519,0,237,0,98,15
8e3e91d8,8989,1794843,285434,362,2275,0,57,0,147,3
8e4e584c,31218,1781956,173301,260,1666,0,463,0,132,0
8e5a0aed,4877,1805297,330770,417,2678,0,340,0,313,1
8e7ddf0f,65987,1720392,274488,339,2322,0,72,0,395,0
8e884143,1444,1686547,321325,413,2929,0,116,0,504,0
8eafea92,25796,1766369,396446,377,2934,0,177,0,627,1
8ec38d5b,32655,1799761,410969,384,3774,0,490,0,1586,0
8ee8c46c,136942,1776791,74218,73,530,0,89,1,50,2
8eec804b,1203,1830210,723865,585,4165,0,298,0,638,5
8ef881b4,14676,1625298,161789,287,1934,0,90,0,121,7
8efb813b,23802,1850370,550217,726,4412,0,118,0,251,0
8efca562,36243,2890297,161474,282,1674,0,284,0,81,0
8f05fb9e,51760,1792083,225931,289,1705,0,94,0,203,0
8f126cea,30362,1522944,285929,424,2606,0,65,0,202,0
8f157bd6,1956,1803039,209551,200,1298,0,290,0,134,0
8f72687a,1502,1809642,169975,262,1528,0,67,0,69,0
8f92a24d,13308,1800345,570678,497,3411,0,1367,0,418,3
8f9c0813,60001,1845309,252598,279,2131,0,66,0,546,0
8fbd833d,1917,1132438,220571,262,1857,0,153,0,395,0
8fbd8fb3,1132,1619214,254383,313,1983,0,303,0,133,0
8fcb57ae,1289,1791636,501519,522,3877,0,196,0,557,9
8fdc8601,1685,1807277,248047,239,1982,0,90,0,409,3
8feba1fd,39197,1791844,257464,304,2651,0,180,0,882,1
8ff8bf8a,66504,1800579,179478,222,1637,0,294,0,207,1
8fffe644,1197,1857395,385233,268,2016,0,48,0,483,0
9022e4d4,1595,1770076,332899,242,2933,0,233,0,296,0
90269dde,1864,1700182,445154,539,3704,0,212,1,735,2
90295028,2954,1656814,544901,567,3983,0,177,0,386,5
9034ff83,3741,1800034,579624,590,4422,0,168,3,776,0
9048481a,514,1805250,200549,200,1261,0,837,0,110,0
9059cc2e,23053,1788932,336390,296,2309,0,240,0,402,0
9060dbf2,48426,1792309,452253,382,3365,0,1515,0,864,3
9061574e,5696,1810047,241979,182,1573,0,440,0,398,1
90911337,4680,1760092,330897,507,3789,0,124,0,644,4
909354fd,2317,1784796,426509,518,3287,0,91,0,439,0
90b4a05d,53850,1867704,560625,512,3381,0,129,0,473,0
9116f319,1426,1798502,281136,298,1905,0,41,0,205,0
911a0eed,19212,1800091,226697,243,2159,0,217,0,285,0
91298a75,1113,1858687,397853,314,2644,0,158,2,715,0
91849925,2056,1786570,295902,435,2799,0,70,0,150,0
918a665d,4593,1625549,213415,339,2126,0,104,0,165,0
92122c61,29754,1894405,487013,413,3629,0,205,1,916,1
9238a345,1768,1676830,132272,211,1224,0,96,0,91,0
923ca962,18306,1339452,451014,470,2870,0,386,0,281,1
9259b9ef,41029,1840068,219475,300,2474,0,293,0,656,0
929b792b,2934,1691324,275723,393,2862,0,168,0,589,0
92aedf7d,1003,1803146,219812,256,1765,0,425,1,153,2
93254e05,78391,1853034,395983,220,2110,0,93,0,519,4
93274056,1422,1791292,468140,445,3413,0,97,0,842,0
932df7b4,933,1800378,456081,407,2841,0,1014,0,392,0
93348ad7,1194,1834281,304951,453,3359,0,538,0,623,1
9347ef4c,343400,1914839,169179,155,1143,0,475,0,224,0
934d3907,1085,1808126,630088,681,4600,0,128,1,705,0
935529e4,4483,1740803,405814,861,4726,0,77,2,419,0
9387663a,35931,1432813,138089,201,1199,0,18,0,91,0
93e42795,1133,1543902,937726,835,5328,0,172,0,468,2
93eb72ae,869,1799105,661790,686,5822,0,466,0,1416,4
945ef4cd,1529,1763776,205338,229,1802,0,149,0,261,1
946479b3,1164,1782513,182509,203,1250,0,168,0,107,0
9482dac7,1950,1822321,487777,205,3091,0,391,0,670,0
949b4349,45857,1886069,241304,269,1811,0,150,0,308,0
94dc3440,22826,3109277,183172,271,1929,0,219,0,234,0
94dc4f03,12813,1797306,234277,357,2124,0,216,0,229,0
94f762ff,1491,1768896,779849,526,4325,0,646,0,919,0
954b0e6c,946,1720803,546627,219,2098,0,4067,1,684,5
95539d95,19441,1806160,384781,286,1915,0,3102,0,131,14
955e30d1,66922,1646956,255892,285,2004,0,65,0,402,0
955ea377,39632,1785513,377982,401,3354,0,994,0,768,3
95acfe17,1259,1550803,27858,67,389,0,12,0,26,0
95bae1f0,46098,1718347,458780,424,3331,0,61,0,664,0
95c6b90e,164022,1801891,312424,452,2756,0,486,0,267,0
95d8de34,4527,1762210,255607,592,3350,0,69,0,344,0
960d5df5,1252,1839275,421277,566,4298,0,89,0,656,8
963b9bc1,89040,1781388,180278,266,2219,0,287,0,380,3
9654cf12,49961,1799028,363161,479,3282,0,146,0,304,5
967a0499,956,1011727,196409,253,1680,0,59,0,242,0
96bb51b6,55275,1576871,286763,327,2187,0,213,0,153,3
96d0af80,8363,1866571,446124,351,2854,0,637,1,532,19
96d5d232,99435,1739297,270348,606,3294,0,90,0,100,0
96d9d49e,39810,1792581,222781,419,2626,0,250,0,195,3
96e4825f,59203,1846273,828538,722,4860,0,230,0,879,5
96efda3b,26333,1979963,276095,232,1386,0,1220,0,90,4
96ff9891,2584,1773454,173048,212,1486,0,65,0,254,0
972581fa,39022,1799325,175906,288,1840,0,35,0,94,0
978aa7a7,1493,1769781,252589,337,2249,0,129,0,237,0
9790b0fa,105362,1808548,387399,380,2954,0,67,0,459,1
979e6e7e,85979,1674043,268533,283,1964,0,262,0,327,8
97bb1cdc,39484,1798372,186620,205,1357,0,383,0,142,1
97dcb8b2,28661,1798073,323528,439,2903,0,91,0,296,0
98058f5d,22056,1772496,946835,805,5650,0,467,0,1000,1
9824217b,3833,1675388,151470,212,1355,0,131,0,118,0
986b594d,3463,1788840,357119,283,3267,0,301,1,1005,12
98e0b921,37206,1772032,437058,531,3999,0,161,4,713,0
98ea47d5,1729,1768465,240222,304,2037,0,197,0,253,8
99067006,31914,1795673,271631,316,2209,0,85,0,272,4
99087dfb,23864,1783245,182184,292,1767,0,24,0,194,0
991029d7,36165,1829689,551445,287,3197,0,348,0,1492,0
991b0a60,1585,1794559,201490,317,1772,0,184,0,121,0
9923f86b,1087,1800168,430551,406,3062,0,1249,1,413,4
9943adf2,69661,1813507,327903,272,1759,0,454,2,355,0
9944b4c5,34266,1777175,188495,264,1533,0,272,0,59,0
994c1a12,84194,1825939,210417,365,2140,0,69,0,135,0
994f202a,32308,1806967,161551,324,2116,0,63,0,333,0
995c445c,29276,1976001,290963,383,3029,0,333,0,481,6
995e2389,30472,1781398,223802,421,3397,0,146,0,865,0
999246d1,341961,1779792,201886,257,1739,0,163,0,357,0
9999c95a,5683,1773691,191413,201,1173,0,45,1,63,0
99d9c99c,48822,1760842,298284,435,2594,0,92,0,191,0
9a2ed914,77149,1879184,392920,613,4587,0,76,0,842,4
9a6032c9,1969,1798244,797329,757,4938,0,934,0,769,0
9a66339b,20393,1798580,394195,524,3881,0,73,0,575,1
9a89a9bd,33052,1701905,156470,225,1556,0,79,0,179,0
9ab68076,2816,1792552,183869,288,1699,0,141,0,86,0
9ad6f093,33170,1859078,189102,204,1605,0,104,0,411,0
9af2bc7c,31409,1802375,323123,587,3886,0,87,0,456,0
9af83860,1448,1800625,695314,697,4767,0,165,0,635,1
9b1f39a7,33818,1802008,228289,309,2616,0,106,0,664,0
9b3a64d9,1637,1858765,470105,459,3513,0,1165,1,854,0
9bb707cb,51170,1844118,188812,208,1554,0,282,0,333,0
9bc6e6cc,1425,1821750,344569,253,2127,0,548,0,346,0
9c4404a6,48404,1942973,140538,263,1452,0,108,2,85,0
9c4627b3,1390,1800306,158007,214,1521,0,132,0,235,1
9c505fff,62470,1800028,583987,739,5197,0,136,0,689,2
9c5131cf,67056,1795076,300438,334,2156,0,143,0,254,0
9c54b5a8,15905,1656124,274502,426,2956,0,250,0,311,4
9c656e73,94656,1801349,383610,436,2945,0,200,0,502,4
9c7ff6de,44620,1831730,372232,409,2473,0,96,0,136,2
9c9c6e1a,48258,1726651,274279,375,2456,0,81,0,299,2
9cc84e1b,55536,1729570,397200,518,3402,0,74,0,416,0
9cd00d22,21531,1857141,383581,448,3096,0,213,0,603,6
9cd5ac07,14678,1844780,363399,360,2751,0,619,1,609,2
9cdeaac5,57170,4234952,332006,416,2517,0,35,0,221,0
9ce1a51f,21272,1768167,167195,297,1817,0,100,0,109,0
9ce5e4cf,28687,1774167,264095,284,1710,0,269,0,122,0
9cfb112b,2380,1671458,433529,582,4421,0,212,1,548,2
9d239d44,1942,1791210,331370,478,3004,0,586,0,266,0
9d5dd931,16476,1793373,247056,380,2919,0,313,1,646,0
9d8254bc,37701,1757011,287211,412,2707,0,206,0,279,0
9d8ba1be,24529,1818757,393602,487,3791,0,74,0,673,0
9d962f39,40027,1798394,238114,294,2178,0,200,0,431,0
9dad44fc,2109,2355702,347632,492,3329,0,1257,0,393,12
9e0b8121,65865,1801439,713714,656,5620,0,488,0,1130,6
9e5e1401,713,637411,210181,300,1997,0,43,0,183,0
9e9cc5e4,18466,1012419,257885,457,2999,0,219,1,311,1
9eab51f8,710,1797152,290606,403,3025,0,389,1,507,7
9eba326c,49088,1641937,478291,593,4240,0,84,0,610,0
9ecddd96,527469,1859709,335913,326,2216,0,213,0,232,0
9ed9b275,148307,1801158,424879,397,2875,0,63,0,690,0
9ee392eb,56299,1699382,553754,429,2734,0,51,0,87,0
9eed1c32,56753,1325538,184282,219,1375,0,81,0,114,0
9f1c3e52,961,1803192,392733,471,3243,0,380,0,455,1
9f328eb3,21375,1412930,475701,654,4607,0,74,0,595,0
9f3cc888,294243,1828240,158708,217,1478,0,39,0,125,0
9f409102,4503,1785054,161524,219,1303,0,244,0,107,0
9f61160b,16824,1858327,149690,196,1377,0,19,0,243,0
9f62a5e5,28702,1774467,683608,761,4481,0,83,0,218,0
9f8143a9,35122,1822700,636048,746,5404,0,856,0,895,1
9f9b0a0e,30564,1748074,399024,391,2680,0,242,0,400,1
9fa0f5fd,5317,1845557,184865,238,1671,0,20,0,245,0
9fae8916,45499,1803813,432448,291,2076,0,2205,2,308,6
9fd69131,67936,1789688,489460,702,5120,0,95,0,696,0
9fe6fde8,58562,1498655,319493,285,2131,0,65,0,289,1
9fecf3dc,4366,1747776,374780,502,3767,0,127,0,629,2
a0227a21,24024,1767938,515825,618,4192,0,105,0,698,3
a026a4ed,2207,1786670,334585,458,2934,0,98,0,370,0
a04a32c3,1170,1782493,366511,568,3531,0,88,0,466,1
a04c2d05,63728,1886419,297457,183,1507,0,286,0,409,0
a0712779,40231,1853400,283133,241,2497,0,168,1,819,0
a07292a9,53705,1767623,383764,410,2682,0,330,0,296,0
a0940781,1703,1762786,618442,671,4172,0,564,0,480,1
a0c24719,1693,1936327,503651,313,3816,2,45,0,352,2
a0d550f4,2948,1847383,477436,788,4872,0,97,0,485,0
a0dd8c5d,33499,1328016,326788,302,2491,0,151,1,337,4
a0eaf617,46356,1849179,267737,351,2195,0,51,0,112,0
a0f341e3,15220,1773861,429103,853,6166,0,163,0,990,1
a0fa9e98,96325,1697172,294148,425,3035,0,53,2,402,0
a117f778,16377,1052866,196416,204,1168,0,144,0,88,0
a134dd29,3104,1765094,323678,255,1932,0,296,0,465,0
a13e3a1d,30033,1854042,118855,203,1340,0,118,2,42,1
a18d1dce,59961,1394692,328492,270,2589,0,98,0,811,1
a1a579b8,670,1794376,435885,698,4673,0,1035,0,506,1
a1a879ad,181167,1808400,201653,212,1247,0,61,0,23,2
a1e5c00a,31571,1154761,385248,503,2812,0,59,0,185,0
a2212ea2,43245,1705176,254772,228,1499,0,116,0,238,0
a24677fb,289996,1811395,150743,212,1338,0,23,0,151,0
a265f6b2,37488,1815068,427053,583,4165,0,66,0,695,1
a278e3e3,819,1744968,481740,581,4008,0,90,0,463,9
a294b044,2756,1804726,315671,257,1815,0,62,0,362,2
a2b991c4,918,1738627,349543,331,2580,0,67,0,311,8
a2f924cd,55288,1783667,516071,439,3672,0,1041,0,942,0
a2fea92f,60836,1747579,141177,263,1873,0,86,0,270,0
a3002e51,53421,1808119,273670,355,2375,0,98,0,261,0
a3020d40,40994,1650454,279712,363,2748,0,106,0,294,11
a3417adb,71747,1757949,230853,331,1965,0,54,0,185,0
a350cdb0,2026,1806029,265615,272,2013,0,45,0,260,1
a39139ca,670,1833896,359682,411,2408,0,350,0,120,0
a394eb72,5054,1786086,162172,200,1222,0,86,0,90,0
a399ebf0,1269,1790355,551255,552,3743,0,528,0,406,0
a39a142d,28233,1791238,484947,605,4188,0,201,0,683,4
a3dd84d1,28095,1784775,309989,325,3177,0,1110,0,893,0
a3e3f8d7,1626,1489093,572060,468,3763,0,755,0,645,3
a4050889,19915,1667041,208324,220,1519,0,244,0,222,0
a42ed34a,22385,1793011,310061,459,3197,0,78,0,632,2
a4343828,48521,1799277,272292,260,1725,0,572,0,352,0
a435ad82,12015,1793783,372677,578,3424,0,262,0,178,1
a44e2223,935,1757106,409212,328,2762,0,367,0,721,5
a466bdbd,72447,1795200,162328,200,1487,0,24,0,165,0
a4786db7,93237,1801563,539223,537,4159,0,267,0,1044,1
a48809ed,1041,1794108,186154,305,1906,0,148,0,180,0
a4c28de8,1505,1536976,636690,638,4262,0,294,0,498,3
a4dc3a53,52796,1759008,203100,368,2215,0,57,1,176,1
a4e91a31,1766,1792469,440087,480,2905,0,129,0,176,2
a4eed006,1048,1800760,304248,217,1269,0,1344,0,70,0
a5082dd5,13775,1798588,196610,229,1575,0,14,0,271,0
a50ad9b8,13989,1761027,13452,224,1382,0,34,0,181,0
a5535728,53926,1768771,323347,424,3261,0,168,0,831,1
a557363c,20860,1719787,255718,285,1926,0,280,0,322,0
a5593c54,36885,1648822,167529,231,1682,0,64,0,354,0
a573979a,47529,1758364,386358,495,3086,0,91,0,188,1
a581dbff,14853,1807529,308027,483,2622,0,104,0,43,0
a5c7e939,92392,1679962,752666,456,3871,0,150,0,1246,3
a5d219a7,15448,1765710,546927,580,3875,0,164,0,539,0
a5dc9ae4,1741,1806701,121717,207,1257,0,114,0,67,0
a5faf0da,105561,1820742,126934,222,1444,0,106,0,122,1
a60740b8,703529,1747656,199119,264,1631,0,62,0,62,0
a60f97e1,2198,1800992,276342,398,2642,0,512,0,440,0
a65c30f2,1276,1783225,517691,485,3135,0,288,0,301,5
a67d7333,49748,1843693,376832,843,4975,0,169,0,310,0
a68438f2,22709,1742296,400057,539,3372,0,95,1,76,2
a6a84700,2313,1789520,385604,522,3488,0,271,0,261,0
a6cc9c6a,25868,1793085,159402,242,1505,0,333,0,200,1
a6d05bf8,76188,1801645,349238,217,1372,0,254,0,117,0
a6d7b342,60185,1782037,565730,396,3584,0,334,0,1406,3
a6d90b13,997,555740,100601,208,1259,0,26,0,35,1
a6f785ed,10053,1799106,164763,202,1307,0,71,0,118,0
a709392d,37246,1821474,283249,407,2822,0,368,0,559,1
a72a8eb5,1037,1897657,380968,339,3116,0,296,0,796,4
a73f2eb3,1397,1723901,205516,384,2473,0,49,0,128,0
a74a8557,1530,1778140,333060,410,2507,0,165,1,156,0
a74f7d18,45866,1799488,470873,723,4785,0,159,0,568,8
a753ded2,4672,1949618,466625,847,5200,0,97,0,396,1
a7621aff,47087,1800733,240409,219,1453,0,65,1,147,4
a767196b,218728,1794477,721280,448,3871,0,1949,2,1056,7
a7675a7c,35956,1770281,352461,445,3285,0,75,0,644,0
a799eaec,20849,466482,134780,286,1749,0,19,0,113,0
a7a31aa3,44143,1967320,303803,342,2444,0,415,0,515,0
a7caa6c5,8720,1790416,415803,429,2613,0,101,0,372,1
a7df9886,55918,1743933,382257,323,2482,0,1520,0,392,15
a7e9121d,28989,1681546,341289,638,3910,0,100,0,511,0
a814c646,65377,1798202,444246,407,2965,0,164,0,593,0
a8219621,61998,1820196,212457,311,2305,0,93,1,517,0
a83ed2ea,103961,1838811,148455,202,1072,0,113,0,81,2
a8a44b19,34488,1810172,318436,257,2301,0,55,0,761,1
a95eb2f8,11682,1789880,185348,234,1807,0,67,0,300,0
a96dc180,1255,1793887,425413,587,3852,0,74,0,288,2
a978dd26,9999,1742887,311031,300,2234,0,135,0,340,10
a9be88ec,1580,1834021,455422,426,3076,0,183,2,852,0
a9cab2af,178556,1790525,439219,501,3788,0,113,0,721,0
a9f538e2,17374,1760682,342510,476,3077,0,203,1,366,0
a9fd5db1,1726,1779543,339652,653,4195,0,185,0,265,0
aa052ff5,11321,1800710,500882,771,5126,0,108,0,582,1
aa46b040,1141,1834170,53223,209,1279,0,19,0,157,0
aa482fd9,1168,1802773,349628,236,1942,0,109,0,645,0
aa6238d4,715,1794601,754686,1058,6438,0,680,0,628,0
aa7fe2fd,3021,1780263,314095,426,2696,0,81,0,315,0
aabc948f,1444,1808084,612686,558,5787,0,204,0,1231,5
aac5ac07,82060,1749854,391881,395,2470,0,139,0,397,4
aae3f491,229513,1797401,226053,307,2012,0,106,0,167,0
aaf07101,799,1857870,911686,798,6528,0,1532,0,1139,5
ab02baf8,56979,997807,133052,205,1132,0,80,1,67,1
ab0a3132,965,1807284,296149,444,4096,0,113,0,1219,10
ab101095,1363,1767998,174718,210,1392,0,321,0,144,0
ab38c3d6,1588,1804790,598332,690,4938,0,387,0,959,0
ab888941,1991,1740690,346689,278,2207,0,73,0,344,8
ab94ff28,7039,1795061,514317,686,4247,0,555,0,632,1
ab975e22,124150,1771993,249611,295,2076,0,259,0,544,0
abac6041,989,836626,316239,405,2627,0,277,0,224,0
abb84da9,1221,1727578,281952,393,2478,0,574,1,106,0
abdcad90,655737,1992362,215616,200,1453,0,39,0,188,1
abffaa47,23548,1852735,371676,370,2364,0,201,0,249,2
ac035e08,9405,1768739,377128,504,3894,0,209,0,862,0
ac509b72,60536,1798951,193657,369,2404,0,114,0,419,0
ac558e55,49098,1806015,184585,237,1739,0,111,0,357,4
ac63a9eb,31362,1774164,198086,325,2165,0,132,0,219,1
ac6e670a,1562,1767391,113494,201,1404,0,82,0,122,0
ac71d377,18162,1808303,556195,849,5902,0,540,0,965,0
ac9e81f6,822,1714158,323552,430,2627,0,180,0,213,0
acaf840f,65763,1537527,342694,586,3865,0,175,0,171,0
ace0ee61,13882,1790461,212496,408,2403,0,104,0,26,2
ad04a619,1158,1918815,225958,244,1387,0,50,0,61,0
ad074ea8,26206,1795252,257326,476,2888,0,66,0,65,1
ad54385b,79275,1858530,286803,237,2149,0,199,0,696,0
ad5f7cbb,35513,1780650,1043640,647,4551,2,219,0,586,0
ad8bba1d,136161,1780298,278078,277,1853,0,59,0,63,2
ad8f2b1e,6728,1795530,483148,605,4082,0,153,0,521,4
ad929a5c,17535,1774597,474587,523,3485,0,99,0,697,1
adb9eb41,30526,1764839,416270,485,3601,0,453,0,572,0
adc30d84,1804,1799917,336953,338,2762,0,244,0,606,0
adfa3eeb,1721,1801747,378753,303,2244,0,2845,0,655,0
ae1d4355,18067,1786072,341215,884,5356,0,143,0,369,0
ae2e45f2,17100,1336066,431501,429,2874,0,55,0,400,1
ae3aac7e,3556,1802330,489190,870,5666,0,353,0,210,1
ae424507,17970,1723466,186062,233,1456,0,893,0,162,0
ae6319cf,34999,1137983,217399,221,1486,0,59,0,173,0
ae72372e,39938,1825044,526858,668,3959,0,205,0,240,1
ae9a4021,55863,1777156,267507,209,1803,0,91,0,305,13
aeba6ea3,54382,1798473,215005,292,2040,0,35,0,397,0
aece6ae8,74849,961221,492316,674,4293,0,335,0,592,0
aed269c6,713,1878858,240167,369,2687,0,151,0,640,0
aedc273c,1106,1792780,316293,470,3134,0,264,0,601,0
aef3e7db,38400,1693352,595757,616,3903,0,179,1,455,0
af2374f2,2347,1817667,238701,256,1563,0,53,0,176,7
af4080f5,67010,1841227,403167,611,4238,0,174,1,594,0
af413996,1891,1743642,184590,278,1768,0,66,1,138,1
af6b9c48,17670,1786307,376975,610,3865,0,3150,0,311,0
afb37127,1531,1799167,338967,422,2625,0,89,0,416,0
afc07c28,1595,1796071,331131,469,2823,0,442,0,234,1
b0127418,99522,1755142,158233,213,1400,0,79,0,145,1
b027df85,910,1802283,192181,336,2298,0,386,0,467,0
b050b765,1579,1762668,128021,213,1274,0,56,0,49,0
b0549c3f,2030,1761095,601083,725,4879,0,184,0,236,4
b05c3e6f,3226,1716370,210288,201,1566,0,59,0,289,1
b0889ee9,20237,1794953,324798,480,2647,0,28,0,129,0
b09dfe31,1443,1612598,150330,217,1405,0,167,0,134,0
b0c331fc,1114,1781090,507505,906,5593,0,148,0,262,0
b0c5d223,862,1765423,420517,398,3384,0,73,0,683,0
b0deada8,27281,1842149,334256,355,2867,0,373,0,553,1
b0f15494,39864,1760422,266842,359,2481,0,208,0,337,2
b0fa5a71,55706,1768968,406460,467,3385,0,365,1,471,5
b0fad85d,94837,1800200,181494,200,1567,0,62,0,169,1
b10b4664,1282,1897038,191439,208,1407,0,520,0,252,0
b10c5326,3226,1788646,323920,476,2817,0,75,1,193,0
b10e093c,6350,1783727,290895,330,2175,0,75,0,262,2
b11e1fdc,30628,1603082,211413,208,1442,0,605,0,275,0
b1301f27,2132,1842836,499125,488,4017,0,342,0,1153,0
b1560018,1345,1783959,178411,228,1669,0,105,0,346,0
b160b3e7,18371,1801924,434144,649,4597,0,150,0,595,9
b1789fc6,5287,1902267,1210508,370,5765,0,785,1,4567,1
b1b8d3b7,45555,1796254,485279,474,4057,0,195,0,705,13
b20bd1f8,37235,1763351,219284,294,2007,0,96,3,377,1
b2363d6e,8972,1672581,214668,217,1470,0,21,0,71,0
b24d05d3,19967,279818,172993,230,1323,0,35,0,46,0
b2688a58,48040,1785972,478957,702,4122,0,121,0,214,2
b26c5a3c,770,1804465,643771,454,3978,0,613,0,1209,2
b26fe420,1102,1878307,432717,691,4654,0,109,0,608,0
b27d8477,168973,1804536,150078,206,1512,0,105,0,157,0
b2971bf2,17134,1793828,211374,300,2309,0,231,1,261,0
b2ab8661,83139,1826240,352531,318,2475,0,128,0,489,9
b2c410b3,990,1798405,282462,469,2933,0,177,0,360,3
b2f436ad,73881,1797650,207675,237,1706,0,45,0,332,0
b2fd3a2f,3544,1835889,75502,217,1448,0,147,0,188,0
b3027b38,46928,1685851,167489,320,2091,0,197,0,270,4
b3b3bb98,1494,1805098,109773,202,1331,0,71,0,217,0
b3b622d0,1630,1814761,212729,327,2238,0,26,0,100,0
b3cebc3a,1086,1777412,362281,642,3772,0,75,0,198,1
b3ea4e9f,107472,1714090,201565,374,2071,0,240,0,129,0
b4173b4d,69001,1784750,438826,520,3153,0,126,0,297,0
b4387780,1433,1777308,187725,225,1403,0,124,0,118,2
b44f2f34,19203,1790372,505760,715,5159,0,495,0,986,7
b450b853,1368,1800283,207146,259,1698,0,156,0,247,0
b45dc3dd,44585,1897888,236566,302,1866,0,71,0,137,1
b475c8d9,80845,1813202,285663,309,1929,0,58,1,320,3
b4834b77,31604,2027093,373827,407,3031,0,282,0,604,0
b4854bfa,1646,1799610,415975,327,2749,0,182,2,319,16
b4982a8b,1467,1800343,262901,201,2399,0,106,0,525,0
b4988628,1337,1522482,280521,470,2755,0,95,0,170,0
b4a02288,2948,1795905,387928,376,2933,0,134,1,371,9
b4af5817,1671,1821358,524330,437,3710,0,72,0,1050,0
b4ce3f66,29689,1799658,490721,568,3739,0,926,0,470,0
b4e5001b,375289,1747704,152035,225,1501,0,354,0,3,22
b4e8eaad,50310,1781447,102120,218,1213,0,31,0,39,1
b50a2dcc,14778,1806011,224274,328,2119,0,916,0,275,3
b515a0d5,2397,1799479,608257,822,5633,0,129,0,585,0
b52822bc,33457,1679088,392882,575,3565,0,78,0,197,2
b5285c39,23051,1782071,181501,295,2130,0,95,0,217,0
b55ef091,46973,1854669,198258,280,2195,0,81,0,475,1
b5663b2f,33483,1756110,337098,409,2711,0,153,0,466,0
b5665442,132816,1830312,260556,330,2078,0,96,0,282,0
b595fa14,17735,1793349,191387,220,1458,0,346,0,110,0
b5a82ead,2225,1691211,220713,206,1339,0,173,0,106,0
b5bb3bdd,78685,1779775,490199,586,3945,0,134,0,503,6
b5c46740,44363,1911533,408413,404,3177,0,86,1,553,5
b5d6e867,6139,2790880,306367,315,1986,0,158,0,318,0
b5e75668,1494,1797923,707402,781,6085,0,288,1,1275,1
b5f258f5,1655,1804432,306148,323,2085,0,337,0,512,0
b602f375,1154,1808829,342544,304,2168,0,326,0,458,1
b60d831a,1219,1775029,414901,392,2829,0,113,0,505,0
b61221f1,701527,1776982,19629,201,1243,0,100,0,45,1
b622ff3b,34187,1722036,329533,342,2191,0,105,0,240,0
b62db875,4153,1783859,296507,443,2757,0,72,0,180,0
b6338670,318332,1800243,145114,151,1162,0,211,1,249,0
b645da5e,1295,1793186,476576,531,4179,0,535,0,924,1
b6490565,811,1786596,433672,517,3609,0,177,0,562,1
b66bdcfe,4135,1798016,167891,229,1529,0,51,0,211,0
b691afc2,4138,1793572,304066,426,2485,0,88,0,218,2
b6e9986f,8247,1455410,133597,237,1417,0,116,0,65,0
b6f4754b,3766,1726693,161290,263,1755,0,288,0,104,0
b6fd25a0,19273,1823659,458841,423,3233,0,71,0,681,0
b732c6e2,35478,1740679,359753,268,2446,0,2438,0,765,0
b73648cf,7807,1800787,203915,306,2252,1,130,0,316,1
b77b9b81,993,1796367,675693,399,2678,0,3975,0,456,0
b7c571ee,26685,1776187,270897,229,1483,0,46,0,198,2
b7ec8513,1254,1789388,225588,292,1820,0,506,0,165,0
b7fb66d1,35038,1795117,338652,519,3257,0,204,0,210,0
b7fc4438,7017,1773387,222836,229,1776,0,145,0,289,0
b8091db4,7434,1027423,162166,204,1360,0,29,0,104,0
b80eb117,1667,1799406,346224,429,3445,0,106,0,675,6
b816ee8e,100940,1716914,168224,271,1641,0,184,0,52,0
b826ca8d,32508,1765886,242728,369,2499,0,908,0,445,2
b837ce71,7644,1790776,595293,822,5348,0,87,0,539,1
b8411b14,35336,1792775,354277,328,2271,0,232,2,239,6
b89440ab,22509,1758629,461022,706,4621,0,55,0,360,0
b8a857fc,1294,1812482,774899,1065,6763,0,398,1,937,0
b8da9bf0,1602,1814544,533916,696,4901,0,359,0,891,0
b8e78e0c,31883,1796023,227244,214,1729,0,107,0,392,0
b9203e25,88149,1855207,341302,420,3021,0,54,0,428,0
b95dd47c,64578,1812915,272543,380,2251,0,11,0,118,0
b9828b29,4062,1712100,287051,430,3390,0,73,0,1050,0
b9844961,27636,1762779,692168,619,4555,0,1219,2,787,3
b98b17d6,30156,1763846,278313,279,1796,0,340,0,170,3
b9a0fbbd,2161,1794169,539214,465,3686,0,1060,0,897,0
b9b2a2f4,4211,1747987,539439,705,5038,0,77,1,598,5
b9cec20e,250864,2158106,207249,195,1421,0,32,0,186,2
b9f1915c,29432,1805071,430105,296,2346,0,921,0,732,0
b9f90ada,2408,1828962,505260,704,5354,0,204,0,1076,0
ba001912,8318,1295042,108411,259,1321,0,121,0,4,0
ba50b90e,65182,1781167,373542,539,3230,0,330,0,238,6
ba66fe73,14890,1797721,573833,639,3979,0,155,0,470,0
ba81e7d8,31007,1795112,445215,483,3696,0,99,0,542,4
ba9f465d,24194,1713329,312679,241,1960,0,220,0,277,9
